rep,model,calib,estimator,estimate,ece,r2g0,ATE_true
60,rf,iso,AIPW,5.00858151638978,0.03141625592234112,0.5387291199552466,5.363237518910742
60,rf,iso,AIPW-N,5.144769379500769,0.03141625592234112,0.5387291199552466,5.363237518910742
60,boost,raw,IPW,27.32232150569313,0.1359594472521094,0.5387291199552466,5.363237518910742
60,boost,raw,IPW-N,0.17097924246109386,0.1359594472521094,0.5387291199552466,5.363237518910742
60,boost,raw,AIPW,-2.0780798931375757,0.1359594472521094,0.5387291199552466,5.363237518910742
60,boost,raw,AIPW-N,3.531324394123047,0.1359594472521094,0.5387291199552466,5.363237518910742
60,boost,platt,IPW,6.369452619261337,0.02051488126075235,0.5387291199552466,5.363237518910742
60,boost,platt,IPW-N,6.359211076134008,0.02051488126075235,0.5387291199552466,5.363237518910742
60,boost,platt,AIPW,5.773843170059559,0.02051488126075235,0.5387291199552466,5.363237518910742
60,boost,platt,AIPW-N,5.763032650036156,0.02051488126075235,0.5387291199552466,5.363237518910742
60,boost,beta,IPW,6.468542151213963,0.022313168456005127,0.5387291199552466,5.363237518910742
60,boost,beta,IPW-N,6.279522324079013,0.022313168456005127,0.5387291199552466,5.363237518910742
60,boost,beta,AIPW,5.770867116550172,0.022313168456005127,0.5387291199552466,5.363237518910742
60,boost,beta,AIPW-N,5.7674940483565456,0.022313168456005127,0.5387291199552466,5.363237518910742
60,boost,iso,IPW,9.502061754578431,0.02849141757294421,0.5387291199552466,5.363237518910742
60,boost,iso,IPW-N,5.408065557224623,0.02849141757294421,0.5387291199552466,5.363237518910742
60,boost,iso,AIPW,6.1729674195948725,0.02849141757294421,0.5387291199552466,5.363237518910742
60,boost,iso,AIPW-N,6.2213306553152465,0.02849141757294421,0.5387291199552466,5.363237518910742
61,logit,raw,IPW,17.86926939108233,0.22829697656834647,0.6176421736302242,5.363237518910742
61,logit,raw,IPW-N,2.521267480218402,0.22829697656834647,0.6176421736302242,5.363237518910742
61,logit,raw,AIPW,-2.1784639046438588,0.22829697656834647,0.6176421736302242,5.363237518910742
61,logit,raw,AIPW-N,4.351848964548679,0.22829697656834647,0.6176421736302242,5.363237518910742
61,logit,platt,IPW,10.18389987010898,0.04304927691698342,0.6176421736302242,5.363237518910742
61,logit,platt,IPW-N,7.080444639939236,0.04304927691698342,0.6176421736302242,5.363237518910742
61,logit,platt,AIPW,5.575532920523696,0.04304927691698342,0.6176421736302242,5.363237518910742
61,logit,platt,AIPW-N,5.641530359850485,0.04304927691698342,0.6176421736302242,5.363237518910742
61,logit,beta,IPW,8.853298738986629,0.04855687711236455,0.6176421736302242,5.363237518910742
61,logit,beta,IPW-N,6.8749412743321265,0.04855687711236455,0.6176421736302242,5.363237518910742
61,logit,beta,AIPW,5.421179436189658,0.04855687711236455,0.6176421736302242,5.363237518910742
61,logit,beta,AIPW-N,5.473402382196568,0.04855687711236455,0.6176421736302242,5.363237518910742
61,logit,iso,IPW,14.142614433056496,0.06470972735016776,0.6176421736302242,5.363237518910742
61,logit,iso,IPW-N,2.3713637949669852,0.06470972735016776,0.6176421736302242,5.363237518910742
61,logit,iso,AIPW,1.0031094982959912,0.06470972735016776,0.6176421736302242,5.363237518910742
61,logit,iso,AIPW-N,3.0429255280135443,0.06470972735016776,0.6176421736302242,5.363237518910742
61,rf,raw,IPW,5.341752844439052,0.03614000000000001,0.6176421736302242,5.363237518910742
61,rf,raw,IPW-N,6.464083031049121,0.03614000000000001,0.6176421736302242,5.363237518910742
61,rf,raw,AIPW,5.592825563642385,0.03614000000000001,0.6176421736302242,5.363237518910742
61,rf,raw,AIPW-N,5.550033769157947,0.03614000000000001,0.6176421736302242,5.363237518910742
61,rf,platt,IPW,8.01012252152984,0.033274361065315096,0.6176421736302242,5.363237518910742
61,rf,platt,IPW-N,4.644525740902115,0.033274361065315096,0.6176421736302242,5.363237518910742
61,rf,platt,AIPW,4.87748824301918,0.033274361065315096,0.6176421736302242,5.363237518910742
61,rf,platt,AIPW-N,4.970363423956389,0.033274361065315096,0.6176421736302242,5.363237518910742
61,rf,beta,IPW,6.516677710609603,0.04830639051706265,0.6176421736302242,5.363237518910742
61,rf,beta,IPW-N,3.8914874781336533,0.04830639051706265,0.6176421736302242,5.363237518910742
61,rf,beta,AIPW,4.2090015805140295,0.04830639051706265,0.6176421736302242,5.363237518910742
61,rf,beta,AIPW-N,4.36445912681713,0.04830639051706265,0.6176421736302242,5.363237518910742
61,rf,iso,IPW,4.975250931409795,0.06232037923284221,0.6176421736302242,5.363237518910742
61,rf,iso,IPW-N,2.2786283412460087,0.06232037923284221,0.6176421736302242,5.363237518910742
61,rf,iso,AIPW,2.8959009771810953,0.06232037923284221,0.6176421736302242,5.363237518910742
61,rf,iso,AIPW-N,3.5041797249460496,0.06232037923284221,0.6176421736302242,5.363237518910742
61,boost,raw,IPW,29.50223875025094,0.16458443405992876,0.6176421736302242,5.363237518910742
61,boost,raw,IPW-N,0.36682571097768957,0.16458443405992876,0.6176421736302242,5.363237518910742
61,boost,raw,AIPW,-2.6504378140851648,0.16458443405992876,0.6176421736302242,5.363237518910742
61,boost,raw,AIPW-N,3.5360328806974355,0.16458443405992876,0.6176421736302242,5.363237518910742
61,boost,platt,IPW,8.727889827630989,0.028135534377810672,0.6176421736302242,5.363237518910742
61,boost,platt,IPW-N,5.902629116860346,0.028135534377810672,0.6176421736302242,5.363237518910742
61,boost,platt,AIPW,5.415675691667483,0.028135534377810672,0.6176421736302242,5.363237518910742
61,boost,platt,AIPW-N,5.476533092722248,0.028135534377810672,0.6176421736302242,5.363237518910742
61,boost,beta,IPW,6.117157647013909,0.04373438269881024,0.6176421736302242,5.363237518910742
61,boost,beta,IPW-N,5.361212572370627,0.04373438269881024,0.6176421736302242,5.363237518910742
61,boost,beta,AIPW,4.94971762499066,0.04373438269881024,0.6176421736302242,5.363237518910742
61,boost,beta,AIPW-N,5.055117348823571,0.04373438269881024,0.6176421736302242,5.363237518910742
61,boost,iso,IPW,2.990939663852306,0.0546067288569324,0.6176421736302242,5.363237518910742
61,boost,iso,IPW-N,3.0194759420176283,0.0546067288569324,0.6176421736302242,5.363237518910742
61,boost,iso,AIPW,2.974620340925913,0.0546067288569324,0.6176421736302242,5.363237518910742
61,boost,iso,AIPW-N,3.791609907562008,0.0546067288569324,0.6176421736302242,5.363237518910742
62,logit,raw,IPW,50.56856525263853,0.22001688820473975,0.5733164733279827,5.363237518910742
62,logit,raw,IPW-N,1.4319857927278008,0.22001688820473975,0.5733164733279827,5.363237518910742
62,logit,raw,AIPW,-11.033835422530558,0.22001688820473975,0.5733164733279827,5.363237518910742
62,logit,raw,AIPW-N,3.1985672543347827,0.22001688820473975,0.5733164733279827,5.363237518910742
62,logit,platt,IPW,9.307302516178588,0.03730983901384239,0.5733164733279827,5.363237518910742
62,logit,platt,IPW-N,6.523406473606094,0.03730983901384239,0.5733164733279827,5.363237518910742
62,logit,platt,AIPW,5.277393379479492,0.03730983901384239,0.5733164733279827,5.363237518910742
62,logit,platt,AIPW-N,5.331680940839511,0.03730983901384239,0.5733164733279827,5.363237518910742
62,logit,beta,IPW,9.10517996566076,0.034374226479922346,0.5733164733279827,5.363237518910742
62,logit,beta,IPW-N,6.2364901377959665,0.034374226479922346,0.5733164733279827,5.363237518910742
62,logit,beta,AIPW,5.050336196926049,0.034374226479922346,0.5733164733279827,5.363237518910742
62,logit,beta,AIPW-N,5.113421979609045,0.034374226479922346,0.5733164733279827,5.363237518910742
62,logit,iso,IPW,10.030622384231556,0.05428444961901959,0.5733164733279827,5.363237518910742
62,logit,iso,IPW-N,4.634177004348798,0.05428444961901959,0.5733164733279827,5.363237518910742
62,logit,iso,AIPW,3.9412391514452643,0.05428444961901959,0.5733164733279827,5.363237518910742
62,logit,iso,AIPW-N,4.262413041197058,0.05428444961901959,0.5733164733279827,5.363237518910742
62,rf,raw,IPW,5.14189074544318,0.04805750000000001,0.5733164733279827,5.363237518910742
62,rf,raw,IPW-N,6.343472273060829,0.04805750000000001,0.5733164733279827,5.363237518910742
62,rf,raw,AIPW,5.550835288001526,0.04805750000000001,0.5733164733279827,5.363237518910742
62,rf,raw,AIPW-N,5.509546352509986,0.04805750000000001,0.5733164733279827,5.363237518910742
62,rf,platt,IPW,6.677026926703849,0.014879289089444539,0.5733164733279827,5.363237518910742
62,rf,platt,IPW-N,5.352436591907173,0.014879289089444539,0.5733164733279827,5.363237518910742
62,rf,platt,AIPW,5.252974735161845,0.014879289089444539,0.5733164733279827,5.363237518910742
62,rf,platt,AIPW-N,5.267166272292483,0.014879289089444539,0.5733164733279827,5.363237518910742
62,rf,beta,IPW,5.4951262488588295,0.02256655022891404,0.5733164733279827,5.363237518910742
62,rf,beta,IPW-N,5.063129904456876,0.02256655022891404,0.5733164733279827,5.363237518910742
62,rf,beta,AIPW,5.007969539092728,0.02256655022891404,0.5733164733279827,5.363237518910742
62,rf,beta,AIPW-N,5.020879053149097,0.02256655022891404,0.5733164733279827,5.363237518910742
62,rf,iso,IPW,7.577916539430959,0.03608204604928254,0.5733164733279827,5.363237518910742
62,rf,iso,IPW-N,3.7974980219892025,0.03608204604928254,0.5733164733279827,5.363237518910742
62,rf,iso,AIPW,4.30174841919738,0.03608204604928254,0.5733164733279827,5.363237518910742
62,rf,iso,AIPW-N,4.5387855582221635,0.03608204604928254,0.5733164733279827,5.363237518910742
62,boost,raw,IPW,44.29012324557315,0.1517203677198122,0.5733164733279827,5.363237518910742
62,boost,raw,IPW-N,1.745552864726358,0.1517203677198122,0.5733164733279827,5.363237518910742
62,boost,raw,AIPW,1.1537641867911246,0.1517203677198122,0.5733164733279827,5.363237518910742
62,boost,raw,AIPW-N,4.568380281424501,0.1517203677198122,0.5733164733279827,5.363237518910742
62,boost,platt,IPW,8.213426018162876,0.020002980196209233,0.5733164733279827,5.363237518910742
62,boost,platt,IPW-N,5.931797368018133,0.020002980196209233,0.5733164733279827,5.363237518910742
62,boost,platt,AIPW,5.482965640834109,0.020002980196209233,0.5733164733279827,5.363237518910742
62,boost,platt,AIPW-N,5.512401056093611,0.020002980196209233,0.5733164733279827,5.363237518910742
62,boost,beta,IPW,6.9498333354192265,0.030576309739784376,0.5733164733279827,5.363237518910742
62,boost,beta,IPW-N,5.7745591415222535,0.030576309739784376,0.5733164733279827,5.363237518910742
62,boost,beta,AIPW,5.304078461924722,0.030576309739784376,0.5733164733279827,5.363237518910742
62,boost,beta,AIPW-N,5.336777377823402,0.030576309739784376,0.5733164733279827,5.363237518910742
62,boost,iso,IPW,8.636170421608416,0.04653181968175691,0.5733164733279827,5.363237518910742
62,boost,iso,IPW-N,4.362348954678058,0.04653181968175691,0.5733164733279827,5.363237518910742
62,boost,iso,AIPW,4.591301941514043,0.04653181968175691,0.5733164733279827,5.363237518910742
62,boost,iso,AIPW-N,4.861020227279327,0.04653181968175691,0.5733164733279827,5.363237518910742
63,logit,raw,IPW,39.47426847644104,0.20763272043444214,0.6252775545475753,5.363237518910742
63,logit,raw,IPW-N,0.9959091968157381,0.20763272043444214,0.6252775545475753,5.363237518910742
63,logit,raw,AIPW,-8.422684823772945,0.20763272043444214,0.6252775545475753,5.363237518910742
63,logit,raw,AIPW-N,3.3391630110866237,0.20763272043444214,0.6252775545475753,5.363237518910742
63,logit,platt,IPW,7.788565220907969,0.03192557200619226,0.6252775545475753,5.363237518910742
63,logit,platt,IPW-N,7.352323746530656,0.03192557200619226,0.6252775545475753,5.363237518910742
63,logit,platt,AIPW,5.559542970295213,0.03192557200619226,0.6252775545475753,5.363237518910742
63,logit,platt,AIPW-N,5.5694130819682215,0.03192557200619226,0.6252775545475753,5.363237518910742
63,logit,beta,IPW,6.690305254915596,0.026051417880189102,0.6252775545475753,5.363237518910742
63,logit,beta,IPW-N,7.189023930089638,0.026051417880189102,0.6252775545475753,5.363237518910742
63,logit,beta,AIPW,5.400761323846304,0.026051417880189102,0.6252775545475753,5.363237518910742
63,logit,beta,AIPW-N,5.411689171069729,0.026051417880189102,0.6252775545475753,5.363237518910742
63,logit,iso,IPW,6.773589189720795,0.03334997989413572,0.6252775545475753,5.363237518910742
63,logit,iso,IPW-N,4.524610237081189,0.03334997989413572,0.6252775545475753,5.363237518910742
63,logit,iso,AIPW,4.216478258894295,0.03334997989413572,0.6252775545475753,5.363237518910742
63,logit,iso,AIPW-N,4.719964887136523,0.03334997989413572,0.6252775545475753,5.363237518910742
63,rf,raw,IPW,5.727394689456336,0.053361666666666654,0.6252775545475753,5.363237518910742
63,rf,raw,IPW-N,6.309712586840568,0.053361666666666654,0.6252775545475753,5.363237518910742
63,rf,raw,AIPW,5.501306528912968,0.053361666666666654,0.6252775545475753,5.363237518910742
63,rf,raw,AIPW-N,5.447038200019716,0.053361666666666654,0.6252775545475753,5.363237518910742
63,rf,platt,IPW,5.376233377417732,0.02814304043174461,0.6252775545475753,5.363237518910742
63,rf,platt,IPW-N,5.0351435422221,0.02814304043174461,0.6252775545475753,5.363237518910742
63,rf,platt,AIPW,5.07183381182593,0.02814304043174461,0.6252775545475753,5.363237518910742
63,rf,platt,AIPW-N,5.087619630313401,0.02814304043174461,0.6252775545475753,5.363237518910742
63,rf,beta,IPW,3.003747211346595,0.019375084483098336,0.6252775545475753,5.363237518910742
63,rf,beta,IPW-N,4.516572597571553,0.019375084483098336,0.6252775545475753,5.363237518910742
63,rf,beta,AIPW,4.654623773098444,0.019375084483098336,0.6252775545475753,5.363237518910742
63,rf,beta,AIPW-N,4.735176787193492,0.019375084483098336,0.6252775545475753,5.363237518910742
63,rf,iso,IPW,-5.052654327331263,0.022551386369586823,0.6252775545475753,5.363237518910742
63,rf,iso,IPW-N,2.273512617052223,0.022551386369586823,0.6252775545475753,5.363237518910742
63,rf,iso,AIPW,2.7020920692552663,0.022551386369586823,0.6252775545475753,5.363237518910742
63,rf,iso,AIPW-N,3.743867066437899,0.022551386369586823,0.6252775545475753,5.363237518910742
63,boost,raw,IPW,50.34019745540452,0.14864706344445586,0.6252775545475753,5.363237518910742
63,boost,raw,IPW-N,-0.2611094808045422,0.14864706344445586,0.6252775545475753,5.363237518910742
63,boost,raw,AIPW,-2.8810947598830268,0.14864706344445586,0.6252775545475753,5.363237518910742
63,boost,raw,AIPW-N,3.529676182844392,0.14864706344445586,0.6252775545475753,5.363237518910742
63,boost,platt,IPW,6.41789017850831,0.03119124710063964,0.6252775545475753,5.363237518910742
63,boost,platt,IPW-N,5.986171981412495,0.03119124710063964,0.6252775545475753,5.363237518910742
63,boost,platt,AIPW,5.407757279975973,0.03119124710063964,0.6252775545475753,5.363237518910742
63,boost,platt,AIPW-N,5.421311047001108,0.03119124710063964,0.6252775545475753,5.363237518910742
63,boost,beta,IPW,4.712354249226912,0.022769984664095123,0.6252775545475753,5.363237518910742
63,boost,beta,IPW-N,5.792134898812424,0.022769984664095123,0.6252775545475753,5.363237518910742
63,boost,beta,AIPW,5.237472533975477,0.022769984664095123,0.6252775545475753,5.363237518910742
63,boost,beta,AIPW-N,5.255376652195811,0.022769984664095123,0.6252775545475753,5.363237518910742
63,boost,iso,IPW,10.668677266899515,0.044603978946345865,0.6252775545475753,5.363237518910742
63,boost,iso,IPW-N,2.21073108705248,0.044603978946345865,0.6252775545475753,5.363237518910742
63,boost,iso,AIPW,3.1096739478285027,0.044603978946345865,0.6252775545475753,5.363237518910742
63,boost,iso,AIPW-N,4.385271192614693,0.044603978946345865,0.6252775545475753,5.363237518910742
64,logit,raw,IPW,29.897480786064932,0.23402884037443464,0.5726429441281651,5.363237518910742
64,logit,raw,IPW-N,2.8419090942161382,0.23402884037443464,0.5726429441281651,5.363237518910742
64,logit,raw,AIPW,-5.770497206726514,0.23402884037443464,0.5726429441281651,5.363237518910742
64,logit,raw,AIPW-N,4.595825167927549,0.23402884037443464,0.5726429441281651,5.363237518910742
64,logit,platt,IPW,7.890428832342766,0.023778166787818487,0.5726429441281651,5.363237518910742
64,logit,platt,IPW-N,7.753746410667194,0.023778166787818487,0.5726429441281651,5.363237518910742
64,logit,platt,AIPW,6.088877200336372,0.023778166787818487,0.5726429441281651,5.363237518910742
64,logit,platt,AIPW-N,6.0842076285407805,0.023778166787818487,0.5726429441281651,5.363237518910742
64,logit,beta,IPW,7.401822011980727,0.03945515691988539,0.5726429441281651,5.363237518910742
64,logit,beta,IPW-N,7.614531533400621,0.03945515691988539,0.5726429441281651,5.363237518910742
64,logit,beta,AIPW,5.994691095824672,0.03945515691988539,0.5726429441281651,5.363237518910742
64,logit,beta,AIPW-N,5.98979815403082,0.03945515691988539,0.5726429441281651,5.363237518910742
64,logit,iso,IPW,8.957744469502359,0.0464658886729244,0.5726429441281651,5.363237518910742
64,logit,iso,IPW-N,5.6701853287178245,0.0464658886729244,0.5726429441281651,5.363237518910742
64,logit,iso,AIPW,4.705814721875633,0.0464658886729244,0.5726429441281651,5.363237518910742
64,logit,iso,AIPW-N,5.131692123269574,0.0464658886729244,0.5726429441281651,5.363237518910742
64,rf,raw,IPW,5.438462560905768,0.04176166666666667,0.5726429441281651,5.363237518910742
64,rf,raw,IPW-N,6.38164265236745,0.04176166666666667,0.5726429441281651,5.363237518910742
64,rf,raw,AIPW,5.900499790209667,0.04176166666666667,0.5726429441281651,5.363237518910742
64,rf,raw,AIPW-N,5.863531018277371,0.04176166666666667,0.5726429441281651,5.363237518910742
64,rf,platt,IPW,6.705389817679112,0.029958632495029034,0.5726429441281651,5.363237518910742
64,rf,platt,IPW-N,6.1119147025462635,0.029958632495029034,0.5726429441281651,5.363237518910742
64,rf,platt,AIPW,5.786394074507298,0.029958632495029034,0.5726429441281651,5.363237518910742
64,rf,platt,AIPW-N,5.776844277608027,0.029958632495029034,0.5726429441281651,5.363237518910742
64,rf,beta,IPW,6.163821977113527,0.03235839206194505,0.5726429441281651,5.363237518910742
64,rf,beta,IPW-N,6.025524217825216,0.03235839206194505,0.5726429441281651,5.363237518910742
64,rf,beta,AIPW,5.705228326697888,0.03235839206194505,0.5726429441281651,5.363237518910742
64,rf,beta,AIPW-N,5.692393741553278,0.03235839206194505,0.5726429441281651,5.363237518910742
64,rf,iso,IPW,4.4258564211636635,0.04621900845379155,0.5726429441281651,5.363237518910742
64,rf,iso,IPW-N,5.040215149654861,0.04621900845379155,0.5726429441281651,5.363237518910742
64,rf,iso,AIPW,5.222844291228794,0.04621900845379155,0.5726429441281651,5.363237518910742
64,rf,iso,AIPW-N,5.31616095640238,0.04621900845379155,0.5726429441281651,5.363237518910742
64,boost,raw,IPW,39.38780227664665,0.15245052435002435,0.5726429441281651,5.363237518910742
64,boost,raw,IPW-N,1.031658248807176,0.15245052435002435,0.5726429441281651,5.363237518910742
64,boost,raw,AIPW,-0.4856369910140161,0.15245052435002435,0.5726429441281651,5.363237518910742
64,boost,raw,AIPW-N,4.550828175931954,0.15245052435002435,0.5726429441281651,5.363237518910742
64,boost,platt,IPW,6.996834016828608,0.03173900340316906,0.5726429441281651,5.363237518910742
64,boost,platt,IPW-N,6.642582795245829,0.03173900340316906,0.5726429441281651,5.363237518910742
64,boost,platt,AIPW,5.911032937586324,0.03173900340316906,0.5726429441281651,5.363237518910742
64,boost,platt,AIPW-N,5.903569143900453,0.03173900340316906,0.5726429441281651,5.363237518910742
64,boost,beta,IPW,5.704187463991049,0.03844752797624137,0.5726429441281651,5.363237518910742
64,boost,beta,IPW-N,6.197285861725961,0.03844752797624137,0.5726429441281651,5.363237518910742
64,boost,beta,AIPW,5.679744384302764,0.03844752797624137,0.5726429441281651,5.363237518910742
64,boost,beta,AIPW-N,5.688607679498889,0.03844752797624137,0.5726429441281651,5.363237518910742
64,boost,iso,IPW,3.757961694465917,0.05491402208446893,0.5726429441281651,5.363237518910742
64,boost,iso,IPW-N,3.964269361016285,0.05491402208446893,0.5726429441281651,5.363237518910742
64,boost,iso,AIPW,4.212555009541692,0.05491402208446893,0.5726429441281651,5.363237518910742
64,boost,iso,AIPW-N,4.630237100510363,0.05491402208446893,0.5726429441281651,5.363237518910742
65,logit,raw,IPW,33.21465014639706,0.20912211937014188,0.5917266314487477,5.363237518910742
65,logit,raw,IPW-N,1.7571538482364861,0.20912211937014188,0.5917266314487477,5.363237518910742
65,logit,raw,AIPW,-5.772440190385317,0.20912211937014188,0.5917266314487477,5.363237518910742
65,logit,raw,AIPW-N,3.4058380328642515,0.20912211937014188,0.5917266314487477,5.363237518910742
65,logit,platt,IPW,7.252195458163496,0.02749428971292535,0.5917266314487477,5.363237518910742
65,logit,platt,IPW-N,7.6027436675061075,0.02749428971292535,0.5917266314487477,5.363237518910742
65,logit,platt,AIPW,5.729853427996967,0.02749428971292535,0.5917266314487477,5.363237518910742
65,logit,platt,AIPW-N,5.723809885776159,0.02749428971292535,0.5917266314487477,5.363237518910742
65,logit,beta,IPW,6.952108313107623,0.03401337231645296,0.5917266314487477,5.363237518910742
65,logit,beta,IPW-N,7.320424924118468,0.03401337231645296,0.5917266314487477,5.363237518910742
65,logit,beta,AIPW,5.507447083280396,0.03401337231645296,0.5917266314487477,5.363237518910742
65,logit,beta,AIPW-N,5.507443890065272,0.03401337231645296,0.5917266314487477,5.363237518910742
65,logit,iso,IPW,4.881882970454955,0.06003947415351619,0.5917266314487477,5.363237518910742
65,logit,iso,IPW-N,5.169428031119246,0.06003947415351619,0.5917266314487477,5.363237518910742
65,logit,iso,AIPW,4.264716420207499,0.06003947415351619,0.5917266314487477,5.363237518910742
65,logit,iso,AIPW-N,4.520948883270684,0.06003947415351619,0.5917266314487477,5.363237518910742
65,rf,raw,IPW,5.989629013183029,0.05070749999999999,0.5917266314487477,5.363237518910742
65,rf,raw,IPW-N,6.520732125736185,0.05070749999999999,0.5917266314487477,5.363237518910742
65,rf,raw,AIPW,5.655664044172691,0.05070749999999999,0.5917266314487477,5.363237518910742
65,rf,raw,AIPW-N,5.607267557480551,0.05070749999999999,0.5917266314487477,5.363237518910742
65,rf,platt,IPW,5.807198665640897,0.02429997084561117,0.5917266314487477,5.363237518910742
65,rf,platt,IPW-N,5.305337663374004,0.02429997084561117,0.5917266314487477,5.363237518910742
65,rf,platt,AIPW,5.264354617038054,0.02429997084561117,0.5917266314487477,5.363237518910742
65,rf,platt,AIPW-N,5.277480595059675,0.02429997084561117,0.5917266314487477,5.363237518910742
65,rf,beta,IPW,5.0644253738972695,0.024442397002910336,0.5917266314487477,5.363237518910742
65,rf,beta,IPW-N,5.250313392894219,0.024442397002910336,0.5917266314487477,5.363237518910742
65,rf,beta,AIPW,5.204182770149088,0.024442397002910336,0.5917266314487477,5.363237518910742
65,rf,beta,AIPW-N,5.212347211294566,0.024442397002910336,0.5917266314487477,5.363237518910742
65,rf,iso,IPW,10.112568540706649,0.03805025216285821,0.5917266314487477,5.363237518910742
65,rf,iso,IPW-N,2.3764815121660305,0.03805025216285821,0.5917266314487477,5.363237518910742
65,rf,iso,AIPW,3.2711584473954427,0.03805025216285821,0.5917266314487477,5.363237518910742
65,rf,iso,AIPW-N,4.10138105705675,0.03805025216285821,0.5917266314487477,5.363237518910742
65,boost,raw,IPW,43.75081754045494,0.1471148807922946,0.5917266314487477,5.363237518910742
65,boost,raw,IPW-N,-0.3145710380425655,0.1471148807922946,0.5917266314487477,5.363237518910742
65,boost,raw,AIPW,-2.8910803216283774,0.1471148807922946,0.5917266314487477,5.363237518910742
65,boost,raw,AIPW-N,3.282341976650058,0.1471148807922946,0.5917266314487477,5.363237518910742
65,boost,platt,IPW,6.544367293190895,0.02365123441987292,0.5917266314487477,5.363237518910742
65,boost,platt,IPW-N,5.698844865473038,0.02365123441987292,0.5917266314487477,5.363237518910742
65,boost,platt,AIPW,5.3508750522541115,0.02365123441987292,0.5917266314487477,5.363237518910742
65,boost,platt,AIPW-N,5.391562575582114,0.02365123441987292,0.5917266314487477,5.363237518910742
65,boost,beta,IPW,3.997165475410077,0.02204332807113252,0.5917266314487477,5.363237518910742
65,boost,beta,IPW-N,5.3479033857220895,0.02204332807113252,0.5917266314487477,5.363237518910742
65,boost,beta,AIPW,5.150070966762513,0.02204332807113252,0.5917266314487477,5.363237518910742
65,boost,beta,AIPW-N,5.221048915995302,0.02204332807113252,0.5917266314487477,5.363237518910742
65,boost,iso,IPW,-3.9012491185260885,0.04292663820916213,0.5917266314487477,5.363237518910742
65,boost,iso,IPW-N,1.8310979745530354,0.04292663820916213,0.5917266314487477,5.363237518910742
65,boost,iso,AIPW,1.5231951226393508,0.04292663820916213,0.5917266314487477,5.363237518910742
65,boost,iso,AIPW-N,3.183025747231302,0.04292663820916213,0.5917266314487477,5.363237518910742
66,logit,raw,IPW,9.830693356006377,0.19987675323282195,0.5088946149902732,5.363237518910742
66,logit,raw,IPW-N,3.4238656090728767,0.19987675323282195,0.5088946149902732,5.363237518910742
66,logit,raw,AIPW,0.35886549542401214,0.19987675323282195,0.5088946149902732,5.363237518910742
66,logit,raw,AIPW-N,5.016611792986788,0.19987675323282195,0.5088946149902732,5.363237518910742
66,logit,platt,IPW,9.784023792611043,0.032425906177379456,0.5088946149902732,5.363237518910742
66,logit,platt,IPW-N,7.45952464543889,0.032425906177379456,0.5088946149902732,5.363237518910742
66,logit,platt,AIPW,6.076603545800365,0.032425906177379456,0.5088946149902732,5.363237518910742
66,logit,platt,AIPW-N,6.105033156107123,0.032425906177379456,0.5088946149902732,5.363237518910742
66,logit,beta,IPW,9.746741433838828,0.02905039179726581,0.5088946149902732,5.363237518910742
66,logit,beta,IPW-N,7.438445339331054,0.02905039179726581,0.5088946149902732,5.363237518910742
66,logit,beta,AIPW,6.090906030746469,0.02905039179726581,0.5088946149902732,5.363237518910742
66,logit,beta,AIPW-N,6.118187065236008,0.02905039179726581,0.5088946149902732,5.363237518910742
66,logit,iso,IPW,9.129128549094261,0.03965203662743145,0.5088946149902732,5.363237518910742
66,logit,iso,IPW-N,5.528055482016841,0.03965203662743145,0.5088946149902732,5.363237518910742
66,logit,iso,AIPW,4.328274638160192,0.03965203662743145,0.5088946149902732,5.363237518910742
66,logit,iso,AIPW-N,4.700356746355501,0.03965203662743145,0.5088946149902732,5.363237518910742
66,rf,raw,IPW,5.14791766539609,0.04875333333333333,0.5088946149902732,5.363237518910742
66,rf,raw,IPW-N,6.740746726044163,0.04875333333333333,0.5088946149902732,5.363237518910742
66,rf,raw,AIPW,5.993649975252103,0.04875333333333333,0.5088946149902732,5.363237518910742
66,rf,raw,AIPW-N,5.9404863392212075,0.04875333333333333,0.5088946149902732,5.363237518910742
66,rf,platt,IPW,7.621006544558579,0.02347994212904738,0.5088946149902732,5.363237518910742
66,rf,platt,IPW-N,5.738602474386854,0.02347994212904738,0.5088946149902732,5.363237518910742
66,rf,platt,AIPW,5.632867940966479,0.02347994212904738,0.5088946149902732,5.363237518910742
66,rf,platt,AIPW-N,5.650321245115542,0.02347994212904738,0.5088946149902732,5.363237518910742
66,rf,beta,IPW,8.071717733354813,0.019672316336464067,0.5088946149902732,5.363237518910742
66,rf,beta,IPW-N,5.531352487111173,0.019672316336464067,0.5088946149902732,5.363237518910742
66,rf,beta,AIPW,5.515688361803999,0.019672316336464067,0.5088946149902732,5.363237518910742
66,rf,beta,AIPW-N,5.572414519510082,0.019672316336464067,0.5088946149902732,5.363237518910742
66,rf,iso,IPW,8.121884095168706,0.035464057643506096,0.5088946149902732,5.363237518910742
66,rf,iso,IPW-N,4.53467252273607,0.035464057643506096,0.5088946149902732,5.363237518910742
66,rf,iso,AIPW,5.0710231074706495,0.035464057643506096,0.5088946149902732,5.363237518910742
66,rf,iso,AIPW-N,5.275521497585144,0.035464057643506096,0.5088946149902732,5.363237518910742
66,boost,raw,IPW,31.06535090397656,0.14972720467332692,0.5088946149902732,5.363237518910742
66,boost,raw,IPW-N,1.4117567678935306,0.14972720467332692,0.5088946149902732,5.363237518910742
